Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1540,419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,중견기업부,1594,2,-59,-3.57,1670,1678,1580,287215,459495732,91170806560,57196240,KSQ
1541,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,3450,2,-190,-5.22,3635,3700,3385,362696,1264382828,90963800550,26366319,KSQ
1542,058630,KR7058630005,엠게임,KOSDAQ,우량기업부,4735,1,30,0.64,4690,4800,4625,107424,505774117,90924187890,19202574,KSQ
1543,460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,6750,2,-240,-3.43,7070,7130,6510,130154,871514230,90823140000,13455280,KSQ
1544,011370,KR7011370004,서한,KOSDAQ,우량기업부,899,2,-22,-2.39,919,929,895,443787,400884223,90704483635,100894865,KSQ
1545,055490,KR7055490007,테이팩스,KOSPI,,19010,2,-1390,-6.81,20700,21250,19000,85253,1695222510,90671046500,4769650,STK
1546,041930,KR7041930009,SY동아,KOSDAQ,우량기업부,5960,2,-440,-6.88,6420,6430,5960,162610,983284760,90592000000,15200000,KSQ
1547,010660,KR7010660009,화천기계,KOSPI,,4115,1,105,2.62,4240,4300,3875,551997,2239048825,90530000000,22000000,STK
1548,007110,KR7007110000,일신석재,KOSPI,,1167,2,-43,-3.55,1210,1219,1149,420715,489815332,90391863870,77456610,STK
1549,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,3505,2,-70,-1.96,3680,3845,3475,175735,628173827,90220676820,25740564,KSQ
1550,418470,KR7418470001,KT밀리의서재,KOSDAQ,우량기업부,10530,1,230,2.23,10300,10750,9980,78194,812628740,90197758170,8565789,KSQ
1551,251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,10320,2,-450,-4.18,10760,10940,10170,65604,680485825,89739624000,8695700,KSQ
1552,432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,10230,2,-340,-3.22,10710,10860,9970,98019,1005964155,89733017880,8771556,KSQ
1553,475430,KR7475430005,키스트론,KOSDAQ,중견기업부,5010,2,-390,-7.22,5410,5720,4990,1054309,5575506415,89419031100,17848110,KSQ
1554,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9450,2,-200,-2.07,9650,9800,9450,13924,132462975,89384592150,9458687,KSQ
1555,008260,KR7008260002,NI스틸,KOSPI,,3125,2,-140,-4.29,3270,3300,3110,153929,487544963,89375365625,28600117,STK
1556,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2890,2,-70,-2.36,2960,3000,2845,75736,217868385,89321663500,30907150,KSQ
1557,014440,KR7014440002,영보화학,KOSPI,,4465,2,-25,-0.56,4490,4535,4370,55074,244303190,89300000000,20000000,STK
1558,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,4800,2,-115,-2.34,4955,4955,4790,50812,245275625,89280000000,18600000,KSQ
1559,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5690,2,-20,-0.35,5710,5750,5650,46367,263469215,89205270880,15677552,KSQ
1560,203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
1561,337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,3005,2,-115,-3.69,3120,3200,2925,305840,939955409,89177807375,29676475,KSQ
1562,023000,KR7023000003,삼원강재,KOSPI,,2240,2,-20,-0.88,2250,2300,2220,37975,85435200,89017501440,39739956,STK
1563,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3000,2,-35,-1.15,3060,3130,2920,320459,958969567,88508931000,29502977,KSQ
1564,005870,KR7005870001,휴니드,KOSPI,,6270,2,-210,-3.24,6600,6800,6200,162294,1034335600,88507414050,14116015,STK
1565,043610,KR7043610005,KT지니뮤직,KOSDAQ,중견기업부,1518,2,-18,-1.17,1521,1545,1486,104320,157410791,88219234884,58115438,KSQ
1566,030960,KR7030960009,양지사,KOSDAQ,중견기업부,5500,2,-60,-1.08,5430,5620,5350,31393,171335520,87890000000,15980000,KSQ
1567,000230,KR7000230003,일동홀딩스,KOSPI,,7610,2,-280,-3.55,7890,8100,7600,19247,148065930,87822444000,11540400,STK
1568,277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,4425,2,-140,-3.07,4555,4585,4345,92094,405639195,87806213100,19843212,KSQ
1569,273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,8000,2,-640,-7.41,8800,8800,7940,130411,1055593955,87728000000,10966000,KSQ
1570,095720,KR7095720009,웅진씽크빅,KOSPI,,1543,2,-75,-4.64,1615,1628,1535,99608,156484810,87684192155,56827085,STK
1571,003310,KR7003310000,대주산업,KOSDAQ,우량기업부,2470,2,-115,-4.45,2585,2615,2410,731492,1803018929,87419104500,35392350,KSQ
1572,004840,KR7004840005,DRB동일,KOSPI,,4530,2,-255,-5.33,4785,4785,4520,38382,175155057,87303808920,19272364,STK
1573,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,10200,2,-550,-5.12,10750,11080,10060,98679,1019641045,87279666000,8556830,KSQ
1574,002200,KR7002200004,한국수출포장,KOSPI,,2605,2,-85,-3.16,2710,2710,2570,84064,217660310,87267346305,33499941,STK
1575,007460,KR7007460009,에이프로젠,KOSPI,,3890,2,-70,-1.77,3945,3990,3785,235654,909015952,87223921780,22422602,STK
1576,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,2855,2,-145,-4.83,3150,3150,2790,104980,305542649,87050206200,30490440,KSQ
1577,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5640,1,50,0.89,5590,5640,5520,8552,47849590,86856000000,15400000,KSQ
1578,463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,9780,1,220,2.3,9710,10370,9580,65104,645627825,86838576000,8879200,KSQ
1579,054620,KR7054620000,APS,KOSDAQ,중견기업부,4720,2,-260,-5.22,5000,5030,4655,93219,440501070,86820723120,18394221,KSQ
1580,085310,KR7085310001,엔케이,KOSPI,,1169,0,0,0.0,0,0,0,0,0,86717288567,74180743,STK
1581,064800,KR7064800006,포니링크,KOSDAQ,중견기업부,3390,2,-210,-5.83,3600,3625,3120,145118,485991652,86653346010,25561459,KSQ
1582,017370,KR7017370008,우신시스템,KOSPI,,4730,2,-100,-2.07,4795,4895,4645,45130,214464845,86625475420,18314054,STK
1583,362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,4085,2,-215,-5.0,4260,4260,4000,85290,347182645,86403019650,21151290,KSQ
1584,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,2795,2,-170,-5.73,2970,3035,2790,312511,888831865,86342463610,30891758,KSQ
1585,011320,KR7011320009,유니크,KOSDAQ,우량기업부,4465,1,5,0.11,4460,4635,4350,92863,416258355,86266903175,19320695,KSQ
1586,261780,KR7261780001,아리바이오랩,KOSDAQ,기술성장기업부,3205,2,-500,-13.5,3630,3880,3135,4040689,13605653244,86256152180,26912996,KSQ
1587,000590,KR7000590000,CS홀딩스,KOSPI,,74700,2,-2200,-2.86,76900,77000,72800,1286,95500450,86239805400,1154482,STK
1588,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,8000,2,-390,-4.65,8430,8570,7750,115964,924212545,86190544000,10773818,KSQ
1589,004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9370,2,-90,-0.95,9460,9590,9260,54873,514260830,86118592450,9190885,KSQ
1590,091120,KR7091120006,이엠텍,KOSDAQ,중견기업부,5020,2,-280,-5.28,5300,5320,5010,102910,520615275,86007338720,17132936,KSQ
1591,265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8040,2,-400,-4.74,8440,8500,8010,37229,302573930,85949047200,10690180,KSQ
1592,024830,KR7024830002,세원물산,KOSDAQ,관리종목(소속부없음),10290,1,90,0.88,10180,10730,10180,13495,139095910,85921500000,8350000,KSQ
1593,002700,KR7002700003,신일전자,KOSPI,,1226,2,-20,-1.61,1252,1261,1210,409580,500814285,85878260746,70047521,STK
1594,066590,KR7066590001,스모트로닉,KOSDAQ,중견기업부,2220,2,-140,-5.93,2340,2365,2200,196934,444297300,85865020140,38677937,KSQ
1595,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,5980,2,-160,-2.61,6140,6170,5980,80033,483230875,85842421600,14354920,KSQ
1596,010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,6560,2,-260,-3.81,6810,6950,6560,104091,696878110,85442405920,13024757,KSQ
1597,048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,5440,2,-120,-2.16,5740,5780,5010,476058,2495498835,85397071040,15697991,KSQ
1598,007820,KR7007820004,엠엑스로보틱스,KOSDAQ,중견기업부,4255,2,-315,-6.89,4610,4655,4150,340871,1455293157,85244440230,20033946,KSQ
1599,302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,8660,2,-780,-8.26,9500,9750,8490,90874,797434170,85155581280,9833208,KSQ
1600,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,880,2,-32,-3.51,910,930,861,424441,373005865,85108865600,96714620,KSQ
1601,041910,KR7041910001,폴라리스AI파마,KOSDAQ,우량기업부,6390,2,-320,-4.77,6710,6820,6380,147377,957171700,84880606500,13283350,KSQ
1602,003580,KR7003580008,HLB글로벌,KOSPI,,1675,2,-89,-5.05,1764,1770,1673,195943,331204747,84861370875,50663505,STK
1603,452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,3500,2,-435,-11.05,3930,4035,3500,404058,1505433627,84814800000,24232800,KSQ
1604,000105,KR7000101006,유한양행우,KOSPI,,71600,1,600,0.85,71100,72400,69600,2053,145072700,84555304000,1180940,STK
1605,096775,KR7096771001,SK이노베이션우,KOSPI,,67600,1,100,0.15,67700,69200,66000,7021,471087650,84393597600,1248426,STK
1606,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,3490,2,-125,-3.46,3615,3650,3490,82320,290962899,84391759800,24181020,KSQ
1607,039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,9780,2,-190,-1.91,9970,10090,9540,59318,577273980,84352500000,8625000,KSQ
1608,056360,KR7056360001,코위버,KOSDAQ,벤처기업부,8610,2,-480,-5.28,9410,9500,8470,247179,2166028870,84350448000,9796800,KSQ
1609,006890,KR7006890008,태경케미컬,KOSPI,,7250,2,-20,-0.28,7280,7330,7010,48203,342467620,84100000000,11600000,STK
1610,007980,KR7007980006,TP,KOSPI,,1792,2,-23,-1.27,1816,1841,1772,219347,392275557,84040051200,46897350,STK
1611,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,15900,2,-840,-5.02,16740,16910,15600,94897,1506677135,84036142800,5285292,KSQ
1612,950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,501,0,0,0.0,0,0,0,0,0,83987339400,167639400,KSQ
1613,049180,KR7049180003,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),1009,0,0,0.0,0,0,0,0,0,83975227728,83226192,KSQ
1614,083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,1091,2,-24,-2.15,1115,1120,1050,119177,127325415,83891552562,76894182,KSQ
1615,002600,KR7002600005,조흥,KOSPI,,139800,1,200,0.14,139600,141700,138500,231,32191600,83880000000,600000,STK
1616,067170,KR7067170001,오텍,KOSDAQ,중견기업부,3355,2,-340,-9.2,3800,3830,3300,895695,3063826611,83857715040,24994848,KSQ
1617,081180,KR7081180002,쎄크,KOSDAQ,기술성장기업부,9500,1,100,1.06,9990,10300,9150,243906,2329426020,83842582500,8825535,KSQ
1618,183490,KR7183490002,엔지켐생명과학,KOSDAQ,관리종목(소속부없음),990,0,0,0.0,0,0,0,0,0,83793832650,84640235,KSQ
1619,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5450,2,-50,-0.91,5520,5610,5410,70884,388168370,83603000000,15340000,KSQ
1620,024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2540,2,-125,-4.69,2660,2665,2520,323795,826618859,83558504460,32897049,KSQ
1621,026150,KR7026150003,특수건설,KOSDAQ,중견기업부,4750,2,-205,-4.14,4980,5060,4750,99637,481948326,83345072250,17546331,KSQ
1622,315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,2830,2,-40,-1.39,2880,2925,2750,137733,388931463,83123416560,29372232,KSQ
1623,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5590,2,-300,-5.09,5890,5950,5580,55421,311978195,83095350000,14865000,KSQ
1624,228670,KR7228670006,레이,KOSDAQ,벤처기업부,5290,2,-820,-13.42,6120,6210,5100,452579,2411846565,82735711090,15640021,KSQ
1625,340360,KR7340360007,다보링크,KOSDAQ,투자주의환기종목(소속부없음),1584,1,173,12.26,1454,1599,1450,1275762,1957590276,82467430848,52062772,KSQ
1626,019540,KR7019540004,일지테크,KOSDAQ,우량기업부,6100,2,-250,-3.94,6410,6470,5900,167053,1017446775,82432350000,13513500,KSQ
1627,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,5560,2,-220,-3.81,5780,6070,5440,61421,344585830,82427000000,14825000,KSQ
1628,037760,KR7037760006,쎄니트,KOSDAQ,중견기업부,2435,2,-50,-2.01,2480,2480,2360,102772,248087765,82383162635,33832921,KSQ
1629,35320K,KR735320K011,대덕전자1우,KOSPI,,39200,1,2300,6.23,37900,40500,35600,161662,6208853300,82144344800,2095519,STK
1630,111380,KR7111380002,동인기연,KOSPI,,13390,2,-160,-1.18,13590,13590,13140,11034,145700190,82053920000,6128000,STK
1631,413390,KR7413390006,엠오티,KOSDAQ,중견기업부,7080,2,-190,-2.61,7330,7330,6900,68559,480554910,81987674400,11580180,KSQ
1632,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,1103,1,69,6.67,1034,1139,1010,723366,789482578,81952111355,74299285,KSQ
1633,082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,1691,2,-91,-5.11,1784,1798,1691,175138,299893637,81940073398,48456578,KSQ
1634,234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3010,2,-5,-0.17,3070,3070,2960,90436,270967255,81895417800,27207780,KSQ
1635,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5040,1,495,10.89,4770,5450,4770,1425329,7340826827,81775915200,16225380,KSQ
1636,031820,KR7031820004,아이티센씨티에스,KOSPI,,6750,2,-210,-3.02,6960,7140,6720,68318,465727320,81709735500,12105146,STK
1637,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,6300,2,-330,-4.98,6630,6780,6160,95591,598775710,81559371600,12945932,KSQ
1638,084730,KR7084730001,팅크웨어,KOSDAQ,중견기업부,7340,2,-220,-2.91,7430,7590,6980,63598,460436425,81543172160,11109424,KSQ
1639,0015N0,KR70015N0000,아로마티카,KOSDAQ,벤처기업부,6410,2,-330,-4.9,6750,6840,6230,100155,640265445,81503470500,12715050,KSQ
1640,175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
1641,007590,KR7007590003,동방아그로,KOSPI,,5980,1,20,0.34,5960,6000,5930,13955,83097820,81433110460,13617577,STK
1642,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,1924,2,-8,-0.41,1907,1932,1894,167147,317730948,81135080000,42170000,KSQ
1643,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,9230,2,-60,-0.65,9290,9290,8990,15336,140502710,81085550000,8785000,KSQ
1644,412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
1645,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,5040,2,-280,-5.26,5330,5390,5040,137447,704946550,80999301600,16071290,KSQ
1646,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1445,2,-70,-4.62,1534,1534,1419,416307,598600360,80973613835,56037103,KSQ
1647,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,3455,2,-30,-0.86,3485,3495,3345,9376,31882520,80953966800,23430960,KSQ
1648,060310,KR7060310000,3S,KOSDAQ,벤처기업부,1525,2,-27,-1.74,1560,1589,1455,1067659,1609063256,80915036000,53059040,KSQ
1649,000180,KR7000180000,성창기업지주,KOSPI,,5800,3,0,0.0,5790,5890,5610,9971,57079900,80911856000,13950320,STK
1650,001260,KR7001260009,남광토건,KOSPI,,8210,2,-190,-2.26,8400,8660,8120,20106,165171390,80725416120,9832572,STK
1651,459100,KR7459100004,위츠,KOSDAQ,중견기업부,5990,2,-370,-5.82,6420,6420,5830,93788,560004860,80661939000,13466100,KSQ
1652,201490,KR7201490000,미투온,KOSDAQ,중견기업부,2465,2,-65,-2.57,2560,2580,2410,294616,731636630,80343741650,32593810,KSQ
1653,058400,KR7058400003,KNN,KOSDAQ,우량기업부,606,2,-8,-1.3,614,618,600,340744,207671529,80252410320,132429720,KSQ
1654,009180,KR7009180001,한솔로지스틱스,KOSPI,,2845,2,-45,-1.56,2930,2930,2795,129472,366861162,80103322125,28155825,STK
1655,094940,KR7094940004,푸른로보틱스,KOSDAQ,벤처기업부,9570,2,-980,-9.29,10620,10920,9450,435628,4349534360,80018464020,8361386,KSQ
1656,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2515,2,-70,-2.71,2560,2630,2480,63590,161281920,79863573500,31754900,KSQ
1657,025550,KR7025550005,한국선재,KOSDAQ,중견기업부,3125,2,-165,-5.02,3290,3310,3110,275032,865738418,79731262500,25514004,KSQ
1658,065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,6940,2,-150,-2.12,7090,7090,6880,55043,381207840,79711889220,11485863,KSQ
1659,001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
1660,037440,KR7037440005,희림,KOSDAQ,우량기업부,5720,1,440,8.33,5500,5810,4995,1245475,6809337955,79636557000,13922475,KSQ
1661,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1662,092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3985,1,185,4.87,3895,4040,3740,408265,1589944025,79545824335,19961311,KSQ
1663,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3965,2,-25,-0.63,4005,4070,3835,394345,1543736523,79490201050,20047970,KSQ
1664,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,9800,2,-790,-7.46,10590,10870,9660,27255,268563880,79466573200,8108834,KSQ
1665,014470,KR7014470009,부방,KOSDAQ,벤처기업부,1323,1,33,2.56,1291,1323,1270,307685,401418613,79449139980,60052260,KSQ
1666,251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,4980,2,-280,-5.32,5270,5400,4975,90984,458440525,79395572280,15942886,KSQ
1667,044340,KR7044340008,위닉스,KOSDAQ,중견기업부,4435,2,-120,-2.63,4600,4600,4400,39502,176816092,79268639875,17873425,KSQ
1668,126640,KR7126640002,화신정공,KOSDAQ,우량기업부,2260,1,120,5.61,2080,2320,2050,2191289,4911064776,79226356600,35055910,KSQ
1669,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,3125,2,-185,-5.59,3315,3330,3070,302403,951931080,78982943750,25274542,KSQ
1670,175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),3155,2,-195,-5.82,3350,3410,3125,104500,336447665,78699118215,24944253,KSQ
1671,036640,KR7036640001,HRS,KOSDAQ,우량기업부,4810,2,-85,-1.74,4940,4940,4790,57864,279026842,78666588000,16354800,KSQ
1672,010960,KR7010960003,삼호개발,KOSPI,,3260,2,-50,-1.51,3460,3460,3240,66585,218611245,78631200000,24120000,STK
1673,263600,KR7263600009,덕우전자,KOSDAQ,중견기업부,4920,2,-120,-2.38,5000,5050,4740,69302,336825465,78377125200,15930310,KSQ
1674,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,2310,2,-45,-1.91,2305,2405,2205,315486,714141267,78185523570,33846547,KSQ
1675,002720,KR7002720001,국제약품,KOSPI,,3690,2,-90,-2.38,3780,3820,3660,108585,402041822,78079780080,21159832,STK
1676,012700,KR7012700001,리드코프,KOSDAQ,우량기업부,2980,2,-125,-4.03,3085,3085,2975,84516,253124816,78060658960,26194852,KSQ
1677,011150,KR7011150000,CJ씨푸드,KOSPI,,2170,2,-75,-3.34,2245,2300,2125,149921,324349462,77969777410,35930773,STK
1678,065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1626,2,-44,-2.63,1748,1748,1570,307902,493283382,77785822134,47838759,KSQ
1679,217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,5900,2,-300,-4.84,6230,6510,5810,160290,948515080,77607189900,13153761,KSQ
1680,171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,2160,2,-120,-5.26,2285,2325,2110,506658,1101473278,77547801600,35901760,KSQ
1681,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,11600,2,-1000,-7.94,13160,13160,11500,501355,6045481300,77358196000,6668810,KSQ
1682,391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,1814,2,-73,-3.87,1887,1924,1799,124999,227909220,77313532580,42620470,KSQ
1683,347860,KR7347860009,알체라,KOSDAQ,중견기업부,1871,1,124,7.1,1830,1986,1730,735678,1353952198,77274083063,41300953,KSQ
1684,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,2095,2,-155,-6.89,2260,2280,2040,677723,1446952264,77210726390,36854762,KSQ
1685,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,1992,2,-68,-3.3,2070,2080,1966,200652,397935682,77131855512,38720811,KSQ
1686,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2450,2,-5,-0.2,2475,2550,2435,507210,1261854763,76984838350,31422383,KSQ
1687,091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),2365,2,-140,-5.59,2690,2690,2340,165392,394030595,76794011965,32471041,KSQ
1688,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,2815,3,0,0.0,2980,2980,2700,138339,386228340,76650226150,27229210,KSQ
1689,002800,KR7002800001,신신제약,KOSDAQ,우량기업부,5040,2,-50,-0.98,5100,5120,4930,70333,350762690,76459320000,15170500,KSQ
1690,081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,3150,2,-140,-4.26,3340,3395,3135,387204,1231529104,76445466300,24268402,KSQ
1691,038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3835,1,40,1.05,3830,4000,3775,371590,1436786375,76364982070,19912642,KSQ
1692,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4855,2,-205,-4.05,5060,5100,4830,82079,405651069,76237530950,15702890,KSQ
1693,006090,KR7006090005,사조오양,KOSPI,,8080,2,-30,-0.37,8070,8170,7990,13612,109849375,76135731120,9422739,STK
1694,005750,KR7005750005,대림바스,KOSPI,,4585,2,-165,-3.47,4750,4850,4530,44480,204241407,76075420400,16592240,STK
1695,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7480,2,-300,-3.86,7780,7790,7370,145219,1085605655,76060477240,10168513,KSQ
1696,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3065,2,-65,-2.08,3140,3170,2980,163847,498381530,76022325985,24803369,KSQ
1697,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,9200,2,-100,-1.08,9280,9530,9050,76720,708781725,75992000000,8260000,KSQ
1698,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,3905,2,-175,-4.29,4060,4090,3900,94134,370081058,75830761545,19418889,KSQ
1699,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1500,2,-30,-1.96,1535,1563,1480,309786,465473065,75773070000,50515380,KSQ
1700,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2310,2,-20,-0.86,2340,2340,2280,59862,137572520,75500608260,32684246,KSQ
1701,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,6190,2,-80,-1.28,6270,6600,5710,17869,106182810,75478105450,12193555,KSQ
1702,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3080,2,-180,-5.52,3260,3335,3060,136232,424355190,75369774480,24470706,KSQ
1703,137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3380,2,-190,-5.32,3560,3560,3275,319952,1069522456,75265211320,22267814,KSQ
1704,000850,KR7000850008,화천기공,KOSPI,,34200,2,-850,-2.43,35150,35900,33950,10112,348947650,75240000000,2200000,STK
1705,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1634,2,-30,-1.8,1650,1684,1588,23204,38323364,75212539604,46029706,KSQ
1706,079980,KR7079980009,휴비스,KOSPI,,2180,2,-100,-4.39,2270,2355,2150,185045,405581925,75210000000,34500000,STK
1707,463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,6070,2,-230,-3.65,6350,6380,6000,67659,412104220,75209473060,12390358,KSQ
1708,039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,7210,2,-140,-1.9,7360,7700,7070,82332,591869410,75058984000,10410400,KSQ
1709,013870,KR7013870001,지엠비코리아,KOSPI,,3930,2,-140,-3.44,4040,4100,3900,217556,859297046,74954060400,19072280,STK
1710,036000,KR7036000008,예림당,KOSDAQ,중견기업부,3250,1,50,1.56,3230,3305,3165,115888,375538934,74861400250,23034277,KSQ
1711,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,6690,2,-280,-4.02,6860,7000,6300,92140,600170770,74511614400,11137760,KSQ
1712,013700,KR7013700000,까뮤이앤씨,KOSPI,,1247,2,-34,-2.65,1281,1297,1215,176121,219421336,74509285010,59750830,STK
1713,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6460,2,-130,-1.97,6600,6790,6420,37066,241781885,74419200000,11520000,KSQ
1714,478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,2880,2,-95,-3.19,3020,3025,2865,93017,269561802,74391258240,25830298,KSQ
1715,053280,KR7053280004,예스24,KOSDAQ,중견기업부,2975,2,-60,-1.98,3045,3045,2970,40015,119569884,74375000000,25000000,KSQ
1716,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),519,0,0,0.0,0,0,0,0,0,74351942076,143260004,KSQ
1717,140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,2010,2,-150,-6.94,2170,2180,1993,152283,310487662,74345880000,36988000,KSQ
1718,215360,KR7215360009,우리산업,KOSDAQ,우량기업부,8120,1,50,0.62,8020,8130,7820,43056,343221980,74153163560,9132163,KSQ
1719,001560,KR7001560002,제일연마,KOSPI,,9750,2,-200,-2.01,9900,9920,9710,6489,63519680,74100000000,7600000,STK
1720,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,955,2,-17,-1.75,980,1007,930,198948,191111645,74059300730,77549006,KSQ
1721,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,1710,2,-69,-3.88,1780,1880,1681,1266789,2219630340,73922930640,43229784,KSQ
1722,069730,KR7069730000,DSR제강,KOSPI,,5130,2,-100,-1.91,5260,5380,5120,41365,213908635,73872000000,14400000,STK
1723,043710,KR7043710003,코스리거글로벌,KOSDAQ,중견기업부,4260,2,-170,-3.84,4395,4430,4195,5763,24718377,73751258520,17312502,KSQ
1724,013360,KR7013360003,일성건설,KOSPI,,1364,2,-61,-4.28,1467,1467,1333,228256,311030605,73689936320,54024880,STK
1725,451250,KR7451250005,삐아,KOSDAQ,벤처기업부,7190,2,-290,-3.88,7500,7500,7170,35930,259094320,73524055630,10225877,KSQ
